plot,time,temp,lux,treatment
6,9/13/2025 6:00,13.558,0,exp_high
6,9/13/2025 6:15,13.75,0,exp_high
6,9/13/2025 6:30,15.091,0,exp_high
6,9/13/2025 6:45,15.378,0,exp_high
6,9/13/2025 7:00,15.187,32.3,exp_high
6,9/13/2025 7:15,15.187,32.3,exp_high
6,9/13/2025 7:30,15.187,86.1,exp_high
6,9/13/2025 7:45,15.187,139.9,exp_high
6,9/13/2025 8:00,15.187,193.8,exp_high
6,9/13/2025 8:15,15.187,215.3,exp_high
6,9/13/2025 8:30,15.282,247.6,exp_high
6,9/13/2025 8:45,15.378,387.5,exp_high
6,9/13/2025 9:00,15.378,538.2,exp_high
6,9/13/2025 9:15,15.378,505.9,exp_high
6,9/13/2025 9:30,15.378,376.7,exp_high
6,9/13/2025 9:45,15.378,344.4,exp_high
6,9/13/2025 10:00,15.378,355.2,exp_high
6,9/13/2025 10:15,15.378,344.4,exp_high
6,9/13/2025 10:30,15.378,398.3,exp_high
6,9/13/2025 10:45,15.378,473.6,exp_high
6,9/13/2025 11:00,15.473,301.4,exp_high
6,9/13/2025 11:15,15.473,193.8,exp_high
6,9/13/2025 11:30,15.473,215.3,exp_high
6,9/13/2025 11:45,15.378,333.7,exp_high
6,9/13/2025 12:00,15.282,290.6,exp_high
6,9/13/2025 12:15,15.282,559.7,exp_high
6,9/13/2025 12:30,15.378,667.4,exp_high
6,9/13/2025 12:45,15.378,688.9,exp_high
6,9/13/2025 13:00,15.378,559.7,exp_high
6,9/13/2025 13:15,15.282,764.2,exp_high
6,9/13/2025 13:30,15.282,1356.3,exp_high
6,9/13/2025 13:45,15.187,1463.9,exp_high
6,9/13/2025 14:00,15.187,419.8,exp_high
6,9/13/2025 14:15,15.187,775,exp_high
6,9/13/2025 14:30,15.187,742.7,exp_high
6,9/13/2025 14:45,15.187,699.7,exp_high
6,9/13/2025 15:00,15.187,861.1,exp_high
6,9/13/2025 15:15,15.187,699.7,exp_high
6,9/13/2025 15:30,15.282,785.8,exp_high
6,9/13/2025 15:45,15.282,1119.5,exp_high
6,9/13/2025 16:00,15.282,1151.7,exp_high
6,9/13/2025 16:15,15.282,699.7,exp_high
6,9/13/2025 16:30,15.282,635.1,exp_high
6,9/13/2025 16:45,15.378,570.5,exp_high
6,9/13/2025 17:00,15.378,322.9,exp_high
6,9/13/2025 17:15,15.378,505.9,exp_high
6,9/13/2025 17:30,15.378,409,exp_high
6,9/13/2025 17:45,15.378,150.7,exp_high
6,9/13/2025 18:00,15.378,150.7,exp_high
6,9/13/2025 18:15,15.378,118.4,exp_high
6,9/13/2025 18:30,15.378,129.2,exp_high
6,9/13/2025 18:45,15.378,43.1,exp_high
6,9/13/2025 19:00,15.378,21.5,exp_high
6,9/13/2025 19:15,15.378,0,exp_high
6,9/13/2025 19:30,15.378,0,exp_high
6,9/13/2025 19:45,15.378,0,exp_high
6,9/13/2025 20:00,15.378,0,exp_high
6,9/13/2025 20:15,15.378,0,exp_high
6,9/13/2025 20:30,15.378,0,exp_high
6,9/13/2025 20:45,15.378,0,exp_high
6,9/13/2025 21:00,15.378,0,exp_high
6,9/13/2025 21:15,15.378,0,exp_high
6,9/13/2025 21:30,15.473,0,exp_high
6,9/13/2025 21:45,15.473,0,exp_high
6,9/13/2025 22:00,15.473,0,exp_high
6,9/13/2025 22:15,15.473,0,exp_high
6,9/13/2025 22:30,15.569,0,exp_high
6,9/13/2025 22:45,15.569,0,exp_high
6,9/13/2025 23:00,15.569,0,exp_high
6,9/13/2025 23:15,15.569,0,exp_high
6,9/13/2025 23:30,15.569,0,exp_high
6,9/13/2025 23:45,15.664,0,exp_high
6,9/14/2025 0:00,15.664,0,exp_high
6,9/14/2025 0:15,15.664,0,exp_high
6,9/14/2025 0:30,15.76,0,exp_high
6,9/14/2025 0:45,15.76,0,exp_high
6,9/14/2025 1:00,15.76,0,exp_high
6,9/14/2025 1:15,15.76,0,exp_high
6,9/14/2025 1:30,15.855,0,exp_high
6,9/14/2025 1:45,15.855,0,exp_high
6,9/14/2025 2:00,15.855,0,exp_high
6,9/14/2025 2:15,15.855,0,exp_high
6,9/14/2025 2:30,15.855,0,exp_high
6,9/14/2025 2:45,15.855,0,exp_high
6,9/14/2025 3:00,15.855,0,exp_high
6,9/14/2025 3:15,15.855,0,exp_high
6,9/14/2025 3:30,15.855,0,exp_high
6,9/14/2025 3:45,15.855,0,exp_high
6,9/14/2025 4:00,15.76,0,exp_high
6,9/14/2025 4:15,15.76,0,exp_high
6,9/14/2025 4:30,15.664,0,exp_high
6,9/14/2025 4:45,15.664,0,exp_high
6,9/14/2025 5:00,15.569,0,exp_high
6,9/14/2025 5:15,14.709,0,exp_high
6,9/14/2025 5:30,14.517,0,exp_high
6,9/14/2025 5:45,14.517,0,exp_high
6,9/14/2025 6:00,14.517,0,exp_high
6,9/14/2025 6:15,14.709,0,exp_high
6,9/14/2025 6:30,14.709,0,exp_high
6,9/14/2025 6:45,14.996,32.3,exp_high
6,9/14/2025 7:00,14.996,290.6,exp_high
6,9/14/2025 7:15,15.187,64.6,exp_high
6,9/14/2025 7:30,15.282,64.6,exp_high
6,9/14/2025 7:45,15.282,32.3,exp_high
6,9/14/2025 8:00,15.187,43.1,exp_high
6,9/14/2025 8:15,15.282,64.6,exp_high
6,9/14/2025 8:30,15.282,53.8,exp_high
6,9/14/2025 8:45,15.282,53.8,exp_high
6,9/14/2025 9:00,15.282,183,exp_high
6,9/14/2025 9:15,15.282,150.7,exp_high
6,9/14/2025 9:30,15.282,193.8,exp_high
6,9/14/2025 9:45,15.282,236.8,exp_high
6,9/14/2025 10:00,15.282,376.7,exp_high
6,9/14/2025 10:15,15.282,172.2,exp_high
6,9/14/2025 10:30,15.282,193.8,exp_high
6,9/14/2025 10:45,15.282,96.9,exp_high
6,9/14/2025 11:00,15.282,107.6,exp_high
6,9/14/2025 11:15,15.282,129.2,exp_high
6,9/14/2025 11:30,15.282,183,exp_high
6,9/14/2025 11:45,15.282,236.8,exp_high
6,9/14/2025 12:00,15.378,215.3,exp_high
6,9/14/2025 12:15,15.378,301.4,exp_high
6,9/14/2025 12:30,15.378,376.7,exp_high
6,9/14/2025 12:45,15.378,301.4,exp_high
6,9/14/2025 13:00,15.378,301.4,exp_high
6,9/14/2025 13:15,15.378,215.3,exp_high
6,9/14/2025 13:30,15.378,183,exp_high
6,9/14/2025 13:45,15.282,129.2,exp_high
6,9/14/2025 14:00,15.282,129.2,exp_high
6,9/14/2025 14:15,15.282,236.8,exp_high
6,9/14/2025 14:30,15.282,226,exp_high
6,9/14/2025 14:45,15.282,387.5,exp_high
6,9/14/2025 15:00,15.282,301.4,exp_high
6,9/14/2025 15:15,15.282,398.3,exp_high
6,9/14/2025 15:30,15.282,236.8,exp_high
6,9/14/2025 15:45,15.187,215.3,exp_high
6,9/14/2025 16:00,15.282,333.7,exp_high
6,9/14/2025 16:15,15.282,236.8,exp_high
6,9/14/2025 16:30,15.282,279.9,exp_high
6,9/14/2025 16:45,15.282,559.7,exp_high
6,9/14/2025 17:00,15.282,344.4,exp_high
6,9/14/2025 17:15,15.282,193.8,exp_high
6,9/14/2025 17:30,15.282,139.9,exp_high
6,9/14/2025 17:45,15.282,118.4,exp_high
6,9/14/2025 18:00,15.282,96.9,exp_high
6,9/14/2025 18:15,15.282,32.3,exp_high
6,9/14/2025 18:30,15.282,10.8,exp_high
6,9/14/2025 18:45,15.378,10.8,exp_high
6,9/14/2025 19:00,15.378,0,exp_high
6,9/14/2025 19:15,15.378,0,exp_high
6,9/14/2025 19:30,15.378,0,exp_high
6,9/14/2025 19:45,15.378,0,exp_high
6,9/14/2025 20:00,15.282,0,exp_high
6,9/14/2025 20:15,15.378,0,exp_high
6,9/14/2025 20:30,15.378,0,exp_high
6,9/14/2025 20:45,15.282,0,exp_high
6,9/14/2025 21:00,15.378,0,exp_high
6,9/14/2025 21:15,15.378,0,exp_high
6,9/14/2025 21:30,15.378,0,exp_high
6,9/14/2025 21:45,15.378,0,exp_high
6,9/14/2025 22:00,15.378,0,exp_high
6,9/14/2025 22:15,15.378,0,exp_high
6,9/14/2025 22:30,15.378,0,exp_high
6,9/14/2025 22:45,15.282,0,exp_high
6,9/14/2025 23:00,15.282,0,exp_high
6,9/14/2025 23:15,15.282,0,exp_high
6,9/14/2025 23:30,15.282,0,exp_high
6,9/14/2025 23:45,15.282,0,exp_high
6,9/15/2025 0:00,15.282,0,exp_high
6,9/15/2025 0:15,15.282,0,exp_high
6,9/15/2025 0:30,15.282,0,exp_high
6,9/15/2025 0:45,15.282,0,exp_high
6,9/15/2025 1:00,15.282,0,exp_high
6,9/15/2025 1:15,15.282,0,exp_high
6,9/15/2025 1:30,15.282,0,exp_high
6,9/15/2025 1:45,15.282,0,exp_high
6,9/15/2025 2:00,15.282,0,exp_high
6,9/15/2025 2:15,15.282,0,exp_high
6,9/15/2025 2:30,15.282,0,exp_high
6,9/15/2025 2:45,15.282,0,exp_high
6,9/15/2025 3:00,15.282,0,exp_high
6,9/15/2025 3:15,15.187,0,exp_high
6,9/15/2025 3:30,15.187,0,exp_high
6,9/15/2025 3:45,15.187,0,exp_high
6,9/15/2025 4:00,15.187,0,exp_high
6,9/15/2025 4:15,15.187,0,exp_high
6,9/15/2025 4:30,15.091,0,exp_high
6,9/15/2025 4:45,15.091,0,exp_high
6,9/15/2025 5:00,14.996,0,exp_high
6,9/15/2025 5:15,14.9,0,exp_high
6,9/15/2025 5:30,14.804,0,exp_high
6,9/15/2025 5:45,14.517,0,exp_high
6,9/15/2025 6:00,12.787,0,exp_high
6,9/15/2025 6:15,12.304,0,exp_high
6,9/15/2025 6:30,12.304,0,exp_high
6,9/15/2025 6:45,12.304,107.6,exp_high
6,9/15/2025 7:00,12.207,333.7,exp_high
6,9/15/2025 7:15,12.207,1065.6,exp_high
6,9/15/2025 7:30,12.207,1722.2,exp_high
6,9/15/2025 7:45,12.401,1980.6,exp_high
6,9/15/2025 8:00,12.497,2152.8,exp_high
6,9/15/2025 8:15,13.076,2583.4,exp_high
6,9/15/2025 8:30,13.365,2669.5,exp_high
6,9/15/2025 8:45,14.134,549,exp_high
6,9/15/2025 9:00,14.996,301.4,exp_high
6,9/15/2025 9:15,14.996,322.9,exp_high
6,9/15/2025 9:30,14.996,312.2,exp_high
6,9/15/2025 9:45,14.996,150.7,exp_high
6,9/15/2025 10:00,14.996,258.3,exp_high
6,9/15/2025 10:15,15.091,279.9,exp_high
6,9/15/2025 10:30,15.091,279.9,exp_high
6,9/15/2025 10:45,15.187,279.9,exp_high
6,9/15/2025 11:00,15.187,269.1,exp_high
6,9/15/2025 11:15,15.282,624.3,exp_high
6,9/15/2025 11:30,15.378,462.9,exp_high
6,9/15/2025 11:45,15.378,592,exp_high
6,9/15/2025 12:00,15.378,484.4,exp_high
6,9/15/2025 12:15,15.378,452.1,exp_high
6,9/15/2025 12:30,15.473,527.4,exp_high
6,9/15/2025 12:45,15.569,484.4,exp_high
6,9/15/2025 13:00,15.569,925.7,exp_high
6,9/15/2025 13:15,15.664,1377.8,exp_high
6,9/15/2025 13:30,15.664,904.2,exp_high
6,9/15/2025 13:45,15.664,462.9,exp_high
6,9/15/2025 14:00,15.664,452.1,exp_high
6,9/15/2025 14:15,15.76,688.9,exp_high
6,9/15/2025 14:30,15.76,753.5,exp_high
6,9/15/2025 14:45,15.855,688.9,exp_high
6,9/15/2025 15:00,15.855,549,exp_high
6,9/15/2025 15:15,15.855,473.6,exp_high
6,9/15/2025 15:30,15.855,828.8,exp_high
6,9/15/2025 15:45,15.76,484.4,exp_high
6,9/15/2025 16:00,15.76,419.8,exp_high
6,9/15/2025 16:15,15.76,430.6,exp_high
6,9/15/2025 16:30,15.76,333.7,exp_high
6,9/15/2025 16:45,15.855,419.8,exp_high
6,9/15/2025 17:00,15.855,376.7,exp_high
6,9/15/2025 17:15,15.855,355.2,exp_high
6,9/15/2025 17:30,15.855,312.2,exp_high
6,9/15/2025 17:45,15.855,258.3,exp_high
6,9/15/2025 18:00,15.855,215.3,exp_high
6,9/15/2025 18:15,15.855,161.5,exp_high
6,9/15/2025 18:30,15.855,64.6,exp_high
6,9/15/2025 18:45,15.855,32.3,exp_high
6,9/15/2025 19:00,15.855,10.8,exp_high
6,9/15/2025 19:15,15.855,0,exp_high
6,9/15/2025 19:30,15.855,0,exp_high
6,9/15/2025 19:45,15.855,0,exp_high
6,9/15/2025 20:00,15.951,0,exp_high
6,9/15/2025 20:15,15.951,0,exp_high
6,9/15/2025 20:30,15.951,0,exp_high
6,9/15/2025 20:45,15.951,0,exp_high
6,9/15/2025 21:00,15.951,0,exp_high
6,9/15/2025 21:15,15.951,0,exp_high
6,9/15/2025 21:30,15.951,0,exp_high
6,9/15/2025 21:45,15.951,0,exp_high
6,9/15/2025 22:00,15.951,0,exp_high
6,9/15/2025 22:15,15.951,0,exp_high
6,9/15/2025 22:30,15.951,0,exp_high
6,9/15/2025 22:45,15.951,0,exp_high
6,9/15/2025 23:00,15.951,0,exp_high
6,9/15/2025 23:15,15.951,0,exp_high
6,9/15/2025 23:30,15.951,0,exp_high
6,9/15/2025 23:45,15.951,0,exp_high
7,9/6/2025 0:00,17.284,0,exp_low
7,9/6/2025 0:15,17.284,0,exp_low
7,9/6/2025 0:30,17.284,0,exp_low
7,9/6/2025 0:45,17.284,0,exp_low
7,9/6/2025 1:00,17.284,0,exp_low
7,9/6/2025 1:15,17.379,0,exp_low
7,9/6/2025 1:30,17.379,0,exp_low
7,9/6/2025 1:45,17.379,0,exp_low
7,9/6/2025 2:00,17.379,0,exp_low
7,9/6/2025 2:15,17.379,0,exp_low
7,9/6/2025 2:30,17.475,0,exp_low
7,9/6/2025 2:45,17.475,0,exp_low
7,9/6/2025 3:00,17.475,0,exp_low
7,9/6/2025 3:15,17.475,0,exp_low
7,9/6/2025 3:30,17.379,0,exp_low
7,9/6/2025 3:45,17.475,0,exp_low
7,9/6/2025 4:00,17.475,0,exp_low
7,9/6/2025 4:15,17.475,0,exp_low
7,9/6/2025 4:30,17.57,0,exp_low
7,9/6/2025 4:45,17.57,0,exp_low
7,9/6/2025 5:00,17.57,0,exp_low
7,9/6/2025 5:15,17.665,0,exp_low
7,9/6/2025 5:30,17.665,0,exp_low
7,9/6/2025 5:45,17.665,0,exp_low
7,9/6/2025 6:00,17.665,0,exp_low
7,9/6/2025 6:15,17.665,0,exp_low
7,9/6/2025 6:30,17.57,10.8,exp_low
7,9/6/2025 6:45,17.57,129.2,exp_low
7,9/6/2025 7:00,17.57,441.3,exp_low
7,9/6/2025 7:15,17.475,645.8,exp_low
7,9/6/2025 7:30,17.475,1463.9,exp_low
7,9/6/2025 7:45,17.379,1334.7,exp_low
7,9/6/2025 8:00,17.379,2927.8,exp_low
7,9/6/2025 8:15,17.475,4133.4,exp_low
7,9/6/2025 8:30,17.57,8611.2,exp_low
7,9/6/2025 8:45,17.665,7577.8,exp_low
7,9/6/2025 9:00,17.855,12400.1,exp_low
7,9/6/2025 9:15,18.045,24800.2,exp_low
7,9/6/2025 9:30,18.426,31689.1,exp_low
7,9/6/2025 9:45,19.567,115734.1,exp_low
7,9/6/2025 10:00,21.378,137778.7,exp_low
7,9/6/2025 10:15,22.429,143289.8,exp_low
7,9/6/2025 10:30,22.525,104711.8,exp_low
7,9/6/2025 10:45,21.378,115734.1,exp_low
7,9/6/2025 11:00,18.996,66133.8,exp_low
7,9/6/2025 11:15,20.996,93689.5,exp_low
7,9/6/2025 11:30,24.835,170845.6,exp_low
7,9/6/2025 11:45,25.61,176356.7,exp_low
7,9/6/2025 12:00,24.835,115734.1,exp_low
7,9/6/2025 12:15,26.292,143289.8,exp_low
7,9/6/2025 12:30,26.879,148801,exp_low
7,9/6/2025 12:45,28.159,148801,exp_low
7,9/6/2025 13:00,28.258,132267.5,exp_low
7,9/6/2025 13:15,26.097,23422.4,exp_low
7,9/6/2025 13:30,22.046,19977.9,exp_low
7,9/6/2025 13:45,19.472,8611.2,exp_low
7,9/6/2025 14:00,18.806,5511.1,exp_low
7,9/6/2025 14:15,18.521,3444.5,exp_low
7,9/6/2025 14:30,18.426,4305.6,exp_low
7,9/6/2025 14:45,18.045,3961.1,exp_low
7,9/6/2025 15:00,17.855,3616.7,exp_low
7,9/6/2025 15:15,17.855,3100,exp_low
7,9/6/2025 15:30,17.855,4305.6,exp_low
7,9/6/2025 15:45,17.855,2497.2,exp_low
7,9/6/2025 16:00,17.855,1248.6,exp_low
7,9/6/2025 16:15,17.855,409,exp_low
7,9/6/2025 16:30,17.855,204.5,exp_low
7,9/6/2025 16:45,17.855,161.5,exp_low
7,9/6/2025 17:00,17.855,258.3,exp_low
7,9/6/2025 17:15,17.855,344.4,exp_low
7,9/6/2025 17:30,17.76,312.2,exp_low
7,9/6/2025 17:45,17.76,204.5,exp_low
7,9/6/2025 18:00,17.76,150.7,exp_low
7,9/6/2025 18:15,17.665,107.6,exp_low
7,9/6/2025 18:30,17.665,118.4,exp_low
7,9/6/2025 18:45,17.76,64.6,exp_low
7,9/6/2025 19:00,17.95,43.1,exp_low
7,9/6/2025 19:15,17.855,21.5,exp_low
7,9/6/2025 19:30,17.57,0,exp_low
7,9/6/2025 19:45,17.189,0,exp_low
7,9/6/2025 20:00,16.999,0,exp_low
7,9/6/2025 20:15,16.903,0,exp_low
7,9/6/2025 20:30,16.713,0,exp_low
7,9/6/2025 20:45,16.713,0,exp_low
7,9/6/2025 21:00,16.713,0,exp_low
7,9/6/2025 21:15,16.618,0,exp_low
7,9/6/2025 21:30,16.618,0,exp_low
7,9/6/2025 21:45,16.618,0,exp_low
7,9/6/2025 22:00,16.618,0,exp_low
7,9/6/2025 22:15,16.618,0,exp_low
7,9/6/2025 22:30,16.618,0,exp_low
7,9/6/2025 22:45,16.618,0,exp_low
7,9/6/2025 23:00,16.618,0,exp_low
7,9/6/2025 23:15,16.618,0,exp_low
7,9/6/2025 23:30,16.618,0,exp_low
7,9/6/2025 23:45,16.618,0,exp_low
7,9/7/2025 0:00,16.618,0,exp_low
7,9/7/2025 0:15,16.618,0,exp_low
7,9/7/2025 0:30,16.618,0,exp_low
7,9/7/2025 0:45,16.713,0,exp_low
7,9/7/2025 1:00,16.713,0,exp_low
7,9/7/2025 1:15,16.713,0,exp_low
7,9/7/2025 1:30,16.903,0,exp_low
7,9/7/2025 1:45,16.903,0,exp_low
7,9/7/2025 2:00,16.903,0,exp_low
7,9/7/2025 2:15,16.903,0,exp_low
7,9/7/2025 2:30,16.999,0,exp_low
7,9/7/2025 2:45,16.999,0,exp_low
7,9/7/2025 3:00,16.903,0,exp_low
7,9/7/2025 3:15,16.903,0,exp_low
7,9/7/2025 3:30,16.808,0,exp_low
7,9/7/2025 3:45,16.808,0,exp_low
7,9/7/2025 4:00,16.713,0,exp_low
7,9/7/2025 4:15,16.618,0,exp_low
7,9/7/2025 4:30,16.523,0,exp_low
7,9/7/2025 4:45,16.427,0,exp_low
7,9/7/2025 5:00,16.427,0,exp_low
7,9/7/2025 5:15,16.332,0,exp_low
7,9/7/2025 5:30,16.237,0,exp_low
7,9/7/2025 5:45,16.237,0,exp_low
7,9/7/2025 6:00,16.141,0,exp_low
7,9/7/2025 6:15,16.046,0,exp_low
7,9/7/2025 6:30,15.951,0,exp_low
7,9/7/2025 6:45,15.951,32.3,exp_low
7,9/7/2025 7:00,15.951,86.1,exp_low
7,9/7/2025 7:15,15.951,139.9,exp_low
7,9/7/2025 7:30,15.951,215.3,exp_low
7,9/7/2025 7:45,15.951,333.7,exp_low
7,9/7/2025 8:00,15.951,484.4,exp_low
7,9/7/2025 8:15,15.951,1044.1,exp_low
7,9/7/2025 8:30,16.046,968.8,exp_low
7,9/7/2025 8:45,16.046,742.7,exp_low
7,9/7/2025 9:00,16.046,893.4,exp_low
7,9/7/2025 9:15,16.046,1463.9,exp_low
7,9/7/2025 9:30,16.141,2497.2,exp_low
7,9/7/2025 9:45,16.427,15155.7,exp_low
7,9/7/2025 10:00,16.618,10333.4,exp_low
7,9/7/2025 10:15,16.903,63378.2,exp_low
7,9/7/2025 10:30,17.189,19977.9,exp_low
7,9/7/2025 10:45,17.475,20666.8,exp_low
7,9/7/2025 11:00,17.76,23422.4,exp_low
7,9/7/2025 11:15,18.711,93689.5,exp_low
7,9/7/2025 11:30,20.329,132267.5,exp_low
7,9/7/2025 11:45,23.581,187379,exp_low
7,9/7/2025 12:00,26.097,187379,exp_low
7,9/7/2025 12:15,26.488,170845.6,exp_low
7,9/7/2025 12:30,26.292,165334.4,exp_low
7,9/7/2025 12:45,27.173,159823.3,exp_low
7,9/7/2025 13:00,27.961,154312.1,exp_low
7,9/7/2025 13:15,23.677,74400.5,exp_low
7,9/7/2025 13:30,23.004,63378.2,exp_low
7,9/7/2025 13:45,21.76,10677.8,exp_low
7,9/7/2025 14:00,19.948,7233.4,exp_low
7,9/7/2025 14:15,18.14,8266.7,exp_low
7,9/7/2025 14:30,18.045,8266.7,exp_low
7,9/7/2025 14:45,17.855,5166.7,exp_low
7,9/7/2025 15:00,17.665,3788.9,exp_low
7,9/7/2025 15:15,17.57,3444.5,exp_low
7,9/7/2025 15:30,18.14,3272.2,exp_low
7,9/7/2025 15:45,18.045,2927.8,exp_low
7,9/7/2025 16:00,18.045,2927.8,exp_low
7,9/7/2025 16:15,18.14,2066.7,exp_low
7,9/7/2025 16:30,18.14,1463.9,exp_low
7,9/7/2025 16:45,18.14,1087.2,exp_low
7,9/7/2025 17:00,18.045,861.1,exp_low
7,9/7/2025 17:15,18.236,581.3,exp_low
7,9/7/2025 17:30,18.426,366,exp_low
7,9/7/2025 17:45,18.616,355.2,exp_low
7,9/7/2025 18:00,18.901,333.7,exp_low
7,9/7/2025 18:15,19.092,301.4,exp_low
7,9/7/2025 18:30,18.806,204.5,exp_low
7,9/7/2025 18:45,18.14,150.7,exp_low
7,9/7/2025 19:00,17.379,193.8,exp_low
7,9/7/2025 19:15,16.808,64.6,exp_low
7,9/7/2025 19:30,16.427,0,exp_low
7,9/7/2025 19:45,16.427,0,exp_low
7,9/7/2025 20:00,16.427,0,exp_low
7,9/7/2025 20:15,16.427,0,exp_low
7,9/7/2025 20:30,16.427,0,exp_low
7,9/7/2025 20:45,16.427,0,exp_low
7,9/7/2025 21:00,16.427,0,exp_low
7,9/7/2025 21:15,16.332,0,exp_low
7,9/7/2025 21:30,16.332,0,exp_low
7,9/7/2025 21:45,16.332,0,exp_low
7,9/7/2025 22:00,16.332,0,exp_low
7,9/7/2025 22:15,16.237,0,exp_low
7,9/7/2025 22:30,16.237,0,exp_low
7,9/7/2025 22:45,16.237,0,exp_low
7,9/7/2025 23:00,16.237,0,exp_low
7,9/7/2025 23:15,16.237,0,exp_low
7,9/7/2025 23:30,16.237,0,exp_low
7,9/7/2025 23:45,16.237,0,exp_low
7,9/8/2025 0:00,16.237,0,exp_low
7,9/8/2025 0:15,16.237,0,exp_low
7,9/8/2025 0:30,16.237,0,exp_low
7,9/8/2025 0:45,16.237,0,exp_low
7,9/8/2025 1:00,16.237,0,exp_low
7,9/8/2025 1:15,16.237,0,exp_low
7,9/8/2025 1:30,16.237,0,exp_low
7,9/8/2025 1:45,16.237,0,exp_low
7,9/8/2025 2:00,16.141,0,exp_low
7,9/8/2025 2:15,16.141,0,exp_low
7,9/8/2025 2:30,16.141,0,exp_low
7,9/8/2025 2:45,16.141,0,exp_low
7,9/8/2025 3:00,16.141,0,exp_low
7,9/8/2025 3:15,16.141,0,exp_low
7,9/8/2025 3:30,16.141,0,exp_low
7,9/8/2025 3:45,16.141,0,exp_low
7,9/8/2025 4:00,16.237,0,exp_low
7,9/8/2025 4:15,16.141,0,exp_low
7,9/8/2025 4:30,16.141,0,exp_low
7,9/8/2025 4:45,16.141,0,exp_low
7,9/8/2025 5:00,16.237,0,exp_low
7,9/8/2025 5:15,16.237,0,exp_low
7,9/8/2025 5:30,16.141,0,exp_low
7,9/8/2025 5:45,16.141,0,exp_low
7,9/8/2025 6:00,16.141,0,exp_low
7,9/8/2025 6:15,16.141,0,exp_low
7,9/8/2025 6:30,16.141,0,exp_low
7,9/8/2025 6:45,16.141,0,exp_low
7,9/8/2025 7:00,16.141,21.5,exp_low
7,9/8/2025 7:15,15.951,53.8,exp_low
7,9/8/2025 7:30,15.664,118.4,exp_low
7,9/8/2025 7:45,15.473,204.5,exp_low
7,9/8/2025 8:00,15.473,376.7,exp_low
7,9/8/2025 8:15,15.473,527.4,exp_low
7,9/8/2025 8:30,15.569,731.9,exp_low
7,9/8/2025 8:45,15.569,925.7,exp_low
7,9/8/2025 9:00,15.569,1054.9,exp_low
7,9/8/2025 9:15,15.569,1550,exp_low
7,9/8/2025 9:30,15.664,1808.3,exp_low
7,9/8/2025 9:45,15.76,2497.2,exp_low
7,9/8/2025 10:00,15.76,2927.8,exp_low
7,9/8/2025 10:15,15.855,3961.1,exp_low
7,9/8/2025 10:30,15.951,4133.4,exp_low
7,9/8/2025 10:45,16.141,6200,exp_low
7,9/8/2025 11:00,16.332,7233.4,exp_low
7,9/8/2025 11:15,16.523,8266.7,exp_low
7,9/8/2025 11:30,16.903,14466.8,exp_low
7,9/8/2025 11:45,17.475,24800.2,exp_low
7,9/8/2025 12:00,17.855,24800.2,exp_low
7,9/8/2025 12:15,18.426,27555.7,exp_low
7,9/8/2025 12:30,19.187,52355.9,exp_low
7,9/8/2025 12:45,19.853,68889.3,exp_low
7,9/8/2025 13:00,20.234,33066.9,exp_low
7,9/8/2025 13:15,20.519,60622.6,exp_low
7,9/8/2025 13:30,20.329,28933.5,exp_low
7,9/8/2025 13:45,20.424,17911.2,exp_low
7,9/8/2025 14:00,20.043,14466.8,exp_low
7,9/8/2025 14:15,19.948,13089,exp_low
7,9/8/2025 14:30,18.616,11022.3,exp_low
7,9/8/2025 14:45,17.95,9300.1,exp_low
7,9/8/2025 15:00,18.045,4650,exp_low
7,9/8/2025 15:15,18.331,5338.9,exp_low
7,9/8/2025 15:30,17.855,4133.4,exp_low
7,9/8/2025 15:45,17.76,3100,exp_low
7,9/8/2025 16:00,17.76,2583.4,exp_low
7,9/8/2025 16:15,17.855,2152.8,exp_low
7,9/8/2025 16:30,17.855,1894.5,exp_low
7,9/8/2025 16:45,17.665,1550,exp_low
7,9/8/2025 17:00,17.665,1237.9,exp_low
7,9/8/2025 17:15,17.57,1011.8,exp_low
7,9/8/2025 17:30,17.475,850.4,exp_low
7,9/8/2025 17:45,17.379,645.8,exp_low
7,9/8/2025 18:00,17.379,452.1,exp_low
7,9/8/2025 18:15,17.379,409,exp_low
7,9/8/2025 18:30,17.379,279.9,exp_low
7,9/8/2025 18:45,17.379,204.5,exp_low
7,9/8/2025 19:00,17.475,118.4,exp_low
7,9/8/2025 19:15,17.475,53.8,exp_low
7,9/8/2025 19:30,17.76,10.8,exp_low
7,9/8/2025 19:45,17.855,0,exp_low
7,9/8/2025 20:00,17.284,0,exp_low
7,9/8/2025 20:15,16.903,0,exp_low
7,9/8/2025 20:30,16.618,0,exp_low
7,9/8/2025 20:45,16.618,0,exp_low
7,9/8/2025 21:00,16.523,0,exp_low
7,9/8/2025 21:15,16.427,0,exp_low
7,9/8/2025 21:30,16.427,0,exp_low
7,9/8/2025 21:45,16.523,0,exp_low
7,9/8/2025 22:00,16.523,0,exp_low
7,9/8/2025 22:15,16.523,0,exp_low
7,9/8/2025 22:30,16.523,0,exp_low
7,9/8/2025 22:45,16.523,0,exp_low
7,9/8/2025 23:00,16.427,0,exp_low
7,9/8/2025 23:15,16.427,0,exp_low
7,9/8/2025 23:30,16.427,0,exp_low
7,9/8/2025 23:45,16.332,0,exp_low
7,9/9/2025 0:00,16.427,0,exp_low
7,9/9/2025 0:15,16.427,0,exp_low
